Version,File Name,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,Age,Buggy
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1008,7,3,0,2,3,1,1,-1,0,0,85,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,77,2,0,1,66,45,33,55,45,27,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,191,3,0,2,101,69,33,11,17,3,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,55,55,1,0,1,55,55,55,55,55,55,1,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,103,103,1,0,1,103,103,103,103,103,103,1,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,2,1,0,1,1,1,1,0,0,0,39,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,262,2,1,0,1,1,1,1,0,0,0,98,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,83,1,0,1,83,83,83,83,83,83,14,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,867,397,4,1,2,313,273,78,229,196,57,148,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,387,123,3,0,2,68,61,22,13,12,4,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,2,1,0,1,1,1,1,0,0,0,101,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,637,228,5,2,2,143,108,28,58,30,11,99,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,68,34,1,0,1,18,18,18,2,2,2,97,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,547,957,2,0,2,752,404,376,547,404,273,16,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,566,770,4,0,2,668,547,167,566,547,141,16,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,314,70,5,1,2,62,33,12,54,33,10,93,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,839,311,4,0,2,277,270,69,243,241,60,93,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,211,35,2,0,2,24,23,12,13,13,6,103,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,31,1,0,1,31,31,31,31,31,31,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,0,0,0,0,0,0,0,0,0,0,104,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,175,829,2,0,2,39,39,19,-751,-10,-375,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,50,10,1,0,1,0,0,0,-10,-10,-10,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,2,1,0,1,1,1,1,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,0,0,0,0,0,0,0,0,0,0,97,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,373,166,5,0,2,121,97,24,76,61,15,67,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,224,151,1,0,1,106,106,106,61,61,61,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,118,0,0,0,0,0,0,0,0,0,0,93,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,83,0,0,0,0,0,0,0,0,0,0,39,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,2,1,0,1,1,1,1,0,0,0,97,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,108,0,0,0,0,0,0,0,0,0,0,57,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,189,17,2,0,2,7,6,3,-3,0,-1,38,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,151,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,352,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,849,103,1,0,1,100,100,100,97,97,97,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,877,2,1,0,1,1,1,1,0,0,0,148,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,41,41,1,0,1,41,41,41,41,41,41,1,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,319,0,0,0,0,0,0,0,0,0,0,148,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,27,0,0,0,0,0,0,0,0,0,0,148,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,94,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,191,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,90,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,271,2,1,0,1,1,1,1,0,0,0,76,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,152,28,1,0,1,21,21,21,14,14,14,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,90,11,1,0,1,11,11,11,11,11,11,148,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,2,1,0,1,1,1,1,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,147,0,0,0,0,0,0,0,0,0,0,76,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,422,2,1,0,1,1,1,1,0,0,0,76,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1059,77,3,1,2,55,40,18,33,21,11,148,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,530,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,205,60,2,0,2,38,37,19,16,16,8,148,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,190,79,1,1,1,51,51,51,23,23,23,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,86,2,1,0,1,1,1,1,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,207,20,3,1,2,16,12,5,12,10,4,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,397,41,2,0,2,32,31,16,23,23,11,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,573,0,0,0,0,0,0,0,0,0,0,33,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,126,0,0,0,0,0,0,0,0,0,0,131,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,167,83,1,0,1,72,72,72,61,61,61,115,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,109,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,237,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,424,81,1,0,1,80,80,80,79,79,79,115,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,47,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1118,419,6,1,2,378,153,63,337,130,56,115,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,89,0,0,0,0,0,0,0,0,0,0,106,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,474,180,2,0,1,177,176,88,174,174,87,113,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,166,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,92,0,0,0,0,0,0,0,0,0,0,84,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,476,23,1,0,1,1,1,1,-21,-21,-21,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,93,0,0,0,0,0,0,0,0,0,0,84,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,244,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,204,21,1,0,1,21,21,21,21,21,21,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,252,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,109,0,0,0,0,0,0,0,0,0,0,76,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,618,13,2,0,1,12,11,6,11,11,5,59,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,565,0,0,0,0,0,0,0,0,0,0,76,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,69,0,0,0,0,0,0,0,0,0,0,84,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,0,0,0,0,0,0,0,0,0,0,64,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,97,0,0,0,0,0,0,0,0,0,0,64,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,343,0,0,0,0,0,0,0,0,0,0,64,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,214,0,0,0,0,0,0,0,0,0,0,64,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,0,0,0,0,0,0,0,0,0,0,64,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,25,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,84,0,0,0,0,0,0,0,0,0,0,64,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,0,0,0,0,0,0,0,0,0,0,64,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,172,0,0,0,0,0,0,0,0,0,0,64,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,70,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,0,0,0,0,0,0,0,0,0,0,59,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,156,0,0,0,0,0,0,0,0,0,0,64,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,142,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,152,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,31,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,60,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,876,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,185,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,43,43,1,0,1,43,43,43,43,43,43,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,0,0,0,0,0,0,0,0,0,0,104,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,310,64,3,1,1,44,20,14,24,9,8,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,199,50,3,1,2,32,25,10,14,12,4,50,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,2,1,0,1,1,1,1,0,0,0,50,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,90,233,2,0,2,7,6,3,-219,0,-109,50,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,335,335,1,0,1,335,335,335,335,335,335,50,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,372,15,4,1,3,12,7,3,9,6,2,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,84,0,0,0,0,0,0,0,0,0,0,104,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,148,16,1,0,1,16,16,16,16,16,16,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4088,0,0,0,0,0,0,0,0,0,0,83,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,860,277,4,2,1,208,98,52,139,75,34,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,47,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,101,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,517,0,0,0,0,0,0,0,0,0,0,74,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,327,0,0,0,0,0,0,0,0,0,0,74,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,275,3,1,0,1,2,2,2,1,1,1,69,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,136,2,1,0,1,1,1,1,0,0,0,74,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,56,0,0,0,0,0,0,0,0,0,0,69,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,74,0,0,0,0,0,0,0,0,0,0,79,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,362,7,2,0,2,4,3,2,1,1,0,75,YES
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,2,1,0,1,1,1,1,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,2,1,0,1,1,1,1,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,2,1,0,1,1,1,1,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,45,0,0,0,0,0,0,0,0,0,0,60,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,39,39,1,0,1,39,39,39,39,39,39,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,182,70,1,0,1,42,42,42,14,14,14,67,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,77,2,1,0,1,1,1,1,0,0,0,85,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,667,0,0,0,0,0,0,0,0,0,0,98,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,88,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,263,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,76,25,1,0,1,25,25,25,25,25,25,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,132,2,1,0,1,1,1,1,0,0,0,28,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,160,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,152,0,0,0,0,0,0,0,0,0,0,84,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,677,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,131,0,0,0,0,0,0,0,0,0,0,96,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,47,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,129,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,73,73,1,0,1,73,73,73,73,73,73,14,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,257,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java,356,0,0,0,0,0,0,0,0,0,0,33,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,62,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,45,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,97,0,0,0,0,0,0,0,0,0,0,66,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,39,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,429,42,4,0,2,34,26,8,26,24,6,82,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,575,52,3,0,2,21,10,7,-10,1,-3,103,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,142,73,1,1,1,72,72,72,71,71,71,32,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java,84,84,1,0,1,84,84,84,84,84,84,8,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,560,399,8,2,2,331,169,41,263,168,32,99,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,359,48,1,0,1,26,26,26,4,4,4,98,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,102,14,2,0,2,7,6,3,0,0,0,59,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,226,14,3,0,2,7,5,2,0,0,0,113,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,153,2,1,0,1,1,1,1,0,0,0,101,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,458,28,4,0,2,15,7,3,2,3,0,96,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java,80,10,3,0,2,5,3,1,0,0,0,59,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java,352,14,3,0,1,13,8,4,12,8,4,28,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,264,36,3,0,2,16,12,5,-4,1,-1,101,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,241,2,1,0,1,1,1,1,0,0,0,86,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,71,0,0,0,0,0,0,0,0,0,0,129,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,991,2,1,0,1,1,1,1,0,0,0,148,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,230,2,1,0,1,1,1,1,0,0,0,74,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,36,0,0,0,0,0,0,0,0,0,0,148,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,226,31,3,1,2,30,28,10,29,28,9,40,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,32,0,0,0,0,0,0,0,0,0,0,75,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,420,2,1,0,1,1,1,1,0,0,0,148,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,111,2,1,0,1,1,1,1,0,0,0,38,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,64,4,1,0,1,2,2,2,0,0,0,72,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,211,21,4,1,3,12,8,3,3,2,0,72,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,397,2,1,0,1,1,1,1,0,0,0,115,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,462,2,1,0,1,1,1,1,0,0,0,76,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,340,2,1,0,1,1,1,1,0,0,0,76,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java,279,0,0,0,0,0,0,0,0,0,0,33,YES
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,101,3,2,0,2,2,1,1,1,1,0,104,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,343,3,2,0,2,2,1,1,1,1,0,59,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java,71,71,1,0,1,71,71,71,71,71,71,2,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestBKConfiguration.java,32,32,1,0,1,32,32,32,32,32,32,113,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,272,0,0,0,0,0,0,0,0,0,0,96,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,148,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,43,0,0,0,0,0,0,0,0,0,0,113,NO
6,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,89,0,0,0,0,0,0,0,0,0,0,148,NO
